id,object_id,area,confidence,class_name,x1,y1,x2,y2
70628,3,224632.95,0.608438,sofa,24.308455,330.33307,827.87274,609.8788
71263,1,71431.28,0.99911386,person,45.124405,75.845406,277.6571,383.0335
71263,2,4464.334,0.88214886,baseball bat,8.506892,187.99062,109.02775,232.40263
95467,1,77545.27,0.99554324,person,4.6744637,43.335884,223.98102,396.92892
85243,1,201702.64,0.94915164,person,38.721878,63.17134,471.0078,529.7667
30764,1,47304.26,0.9984636,person,188.53337,79.05034,352.3883,367.7463
90864,1,5318.791,0.89982986,person,148.76552,60.61515,240.11945,118.83696
90864,2,6852.399,0.73226106,bowl,70.405045,63.545216,171.69324,131.19771
90864,3,9892.155,0.6465745,bowl,66.32104,245.99152,167.51576,343.74518
34015,1,210884.11,0.99568444,person,167.51703,123.72396,484.82153,788.3351
36710,1,333114.56,0.8803923,person,62.775616,54.812252,776.0373,521.8422
61950,1,49903.02,0.99495196,person,179.29976,61.70249,344.96674,362.9274
61950,2,42604.277,0.99079174,person,346.88342,34.931786,482.83017,348.32126
61950,3,34143.367,0.773511,person,44.031223,68.110466,187.09853,306.76294
61950,4,27064.215,0.5701344,backpack,48.07214,68.951164,181.98735,271.0508
54290,1,167822.75,0.9995368,person,28.647293,16.887453,508.6975,366.4816
83140,1,34700.535,0.99694,person,74.03048,36.88167,244.1566,240.85114
83140,2,44859.367,0.9854192,person,201.0972,18.422808,411.42892,231.70193
83140,3,4204.3647,0.97978127,bottle,323.776,156.14374,362.7672,263.97226
83140,4,8173.56,0.8950958,oven,1.200487,45.853985,56.30176,194.19102
26153,1,115713.31,0.9994885,person,1.3702245,8.135311,300.34644,395.16718
76083,1,12559.395,0.83035123,sports ball,94.2167,226.94754,194.50406,352.1816
48512,1,17617.07,0.7607024,bottle,124.89505,151.17577,204.89084,371.40073
48512,2,1508.652,0.55020577,vase,34.819317,260.3133,61.925476,315.97046
71568,1,5625.28,0.94318336,dog,232.27512,17.9164,307.7845,92.41418
71568,2,44245.258,0.8512322,person,84.3468,109.034996,378.42395,259.4896
71568,3,4511.632,0.7875809,dog,156.5863,21.851236,212.02971,103.22488
71568,4,4362.5054,0.634573,dog,197.3767,25.700191,252.57486,104.73372
71568,5,5508.9766,0.5751461,dog,295.0614,31.962517,396.60794,86.21327
71568,6,18159.707,0.5387284,person,3.0413737,60.784977,89.77312,270.16284
61702,1,380964.78,0.999397,person,-19.451141,92.378235,564.6175,744.63855
18943,1,108064.11,0.9984931,person,-14.556987,51.00548,322.0854,372.01117
21950,1,69052.14,0.99729097,person,45.498714,60.887848,255.5764,389.58597
10576,1,112698.84,0.9996505,person,126.86354,68.54693,401.98315,478.1827
10576,2,128525.33,0.99753827,person,16.281582,495.37717,467.61926,780.1425
10576,3,9008.744,0.69955665,tie,241.6674,262.0495,292.09564,440.69434
28063,1,67963.52,0.9994579,person,39.376045,65.172104,185.77304,529.4133
28063,2,157272.19,0.9991302,person,510.67606,-6.6197658,795.2714,545.9971
28063,3,91483.72,0.99728376,person,131.72093,75.752754,323.1559,553.6368
28063,4,89938.98,0.9941212,person,305.2523,105.714096,515.8452,532.7891
28063,5,35058.58,0.9539122,person,7.7459188,44.984806,102.42082,415.28967
28063,6,9507.726,0.9299174,handbag,87.58049,454.82355,186.90404,550.54834
28063,7,6167.5166,0.89759237,person,177.2765,55.039345,237.85196,156.85478
28063,8,29839.287,0.81979346,person,462.49493,55.72245,571.3965,329.72485
28063,9,30114.85,0.65954465,person,311.3431,54.3975,483.25528,229.57327
28063,10,2432.0789,0.6156674,cup,399.91446,283.11285,435.92694,350.6472
28063,11,9001.311,0.52241087,handbag,737.72687,258.13913,808.4141,385.47906
48639,1,143691.23,0.93140554,person,229.2555,61.091537,577.522,473.68143
48639,2,210142.86,0.5080186,bed,40.95154,277.2061,807.01056,551.5229
50341,1,372382.28,0.99977916,person,44.45929,32.774677,758.3169,554.4225
92085,1,360356.44,0.908719,person,8.006015,16.808615,718.2909,524.14935
74362,1,212045.81,0.9990256,person,161.61295,49.311237,661.3731,473.60638
74362,2,4650.3257,0.9958197,tie,386.18875,193.86111,423.2967,319.18
59178,1,100523.64,0.9803004,person,40.135033,0.74724054,372.32983,303.35175
59178,2,79106.625,0.8971686,person,14.27514,352.78564,329.44376,603.78345
59178,3,87531.95,0.8957261,person,433.086,18.875795,776.0844,274.07217
94176,1,28431.838,0.8044867,person,119.92082,50.411003,232.97153,301.90735
27915,1,100458.94,0.9996441,person,-1.9526848,24.096313,266.75885,397.9505
24853,1,367900.5,0.91919,person,0.9614798,62.421535,540.2025,744.6777
24853,2,10831.879,0.8446061,person,479.53232,356.04553,535.87506,548.2953
04273,1,102393.984,0.99834436,person,13.957933,18.690681,283.22174,398.96454
67283,1,55654.605,0.99972147,person,39.695137,61.280735,223.40323,364.23203
67283,2,369.6889,0.98059464,cup,27.296574,56.77215,43.64195,79.38949
67283,3,657.0611,0.9496034,bottle,31.8595,155.02414,47.722645,196.44475
67283,4,316.74152,0.9110583,cup,9.877241,56.858097,24.014055,79.263535
67283,5,230.13977,0.8183128,cup,45.44955,61.569492,58.605198,79.0631
67283,6,210.42216,0.7468956,cup,60.691704,61.766922,72.81525,79.12341
67283,7,399.23206,0.73164135,cup,25.599665,8.379134,40.14437,35.82775
67283,8,287.05377,0.6771064,cup,67.37372,102.01708,81.28313,122.654465
67283,9,152.78514,0.66354614,cup,73.48005,61.16033,81.53581,80.126274
67283,10,335.2799,0.6592785,wine glass,15.237303,98.488525,28.994202,122.86029
67283,11,20703.562,0.6552584,person,145.6911,68.04593,224.29387,331.44077
67283,12,326.13467,0.64396256,cup,0.5190776,53.924942,14.059434,78.01106
67283,13,321.2429,0.6024495,cup,45.98746,13.303596,60.104782,36.058826
67283,14,201.62486,0.56184614,cup,55.009346,104.531586,66.60852,121.914276
03728,1,415603.53,0.9836825,person,25.691605,101.81166,630.38916,789.1032
17894,1,54939.703,0.99437535,person,183.80968,116.10295,383.77527,390.84872
85496,1,33567.414,0.9783492,sports ball,509.24445,456.0378,691.57556,640.1392
12876,1,94377.54,0.99983597,person,-0.33997646,20.123446,267.3414,372.69763
25063,1,165550.9,0.9985143,dog,119.614075,79.9237,518.15576,495.3154
20978,1,38040.52,0.9992385,person,57.692116,96.65614,218.07794,333.83743
20978,2,4595.3145,0.99376947,bowl,150.37534,263.36914,252.0974,308.54434
20978,3,55796.234,0.94127584,diningtable,24.979843,263.77316,530.5305,374.1404
20978,4,7130.402,0.9401794,chair,2.9276183,217.97089,66.981865,329.28906
20978,5,1844.3965,0.74288666,bowl,383.30038,220.63669,449.21957,248.61635
20978,6,19789.072,0.67233163,chair,357.01666,106.15115,508.5392,236.75266
20978,7,19789.072,0.64015293,person,357.01666,106.15115,508.5392,236.75266
37295,1,61950.72,0.74862254,person,60.755383,97.74488,305.49384,350.87518
37295,2,146850.66,0.57898474,bed,42.776836,70.48562,518.4466,379.2096
30296,1,50804.297,0.9862434,person,102.454704,57.91479,304.71826,309.0935
30296,2,1144.2028,0.950067,bottle,437.34515,296.909,455.76172,359.038
30296,3,1126.3198,0.9464144,bottle,462.87317,286.82315,481.22003,348.21347
30296,4,2776.5383,0.85155004,person,284.35876,115.47778,322.68985,187.91347
30296,5,2221.6152,0.83877957,person,249.77089,126.77736,283.09235,193.44957
30296,6,411.2807,0.81064177,bottle,505.77716,180.16255,517.5312,215.15317
30296,7,6137.4165,0.8005921,person,2.8990219,188.57921,74.51979,274.27246
30296,8,2422.6648,0.79870313,person,328.94272,114.011696,364.2841,182.56209
30296,9,3598.4404,0.78897893,person,447.13834,113.070694,497.9966,183.82497
30296,10,4314.215,0.7790677,person,73.26546,163.34758,124.091896,248.2289
30296,11,913.9677,0.73530316,bottle,535.08453,238.21805,549.714,300.69254
30296,12,3087.6377,0.7144154,person,130.15538,158.97575,171.63408,233.41487
30296,13,3643.0154,0.70721847,person,52.60439,167.67793,97.07495,249.59764
30296,14,2279.8518,0.67215884,person,309.24677,113.62538,341.74,183.78929
30296,15,2516.485,0.6675103,person,273.8333,116.30305,307.78644,190.4195
30296,16,2150.8735,0.66052395,person,518.855,108.99329,549.38544,179.44339
30296,17,18.883644,0.6198259,tie,279.11926,141.12946,282.1303,147.40091
30296,18,124899.57,0.54763925,diningtable,28.240768,152.9021,518.55237,407.6372
30296,19,2261.05,0.5127866,person,353.3397,112.68389,386.19867,181.49461
65930,1,178766.78,0.9996139,person,139.31691,43.063812,478.33792,570.3668
65930,2,159245.95,0.9983184,person,446.94952,74.03058,766.68726,572.0824
02456,1,203078.69,0.9820519,person,136.98726,106.08306,568.373,576.842
18450,1,76123.11,0.9990828,person,208.95126,134.94728,386.13364,564.5787
90274,1,43460.22,0.9899006,person,165.805,50.652466,302.22525,369.22845
90274,2,48332.254,0.984024,person,268.00327,37.077515,418.53485,358.15466
86431,1,59518.633,0.99787146,person,99.16593,436.6228,341.1661,682.5674
86431,2,92513.75,0.99499357,person,503.70984,282.70285,748.4052,660.7801
86431,3,21951.842,0.9938199,person,234.31113,382.8318,349.3778,573.60675
86431,4,2407.4607,0.99221814,tie,204.33955,555.99976,228.75443,654.6061
86431,5,45843.605,0.99020267,person,-2.5873184,352.6329,142.26198,669.12463
86431,6,65407.418,0.9888262,person,364.15717,423.12784,631.5457,667.74347
86431,7,27169.414,0.9857264,person,343.59637,368.62897,466.31525,590.02454
86431,8,13067.006,0.98340464,person,453.62454,87.77097,528.37274,262.58463
86431,9,2634.396,0.96827406,tie,392.54477,460.08124,418.4978,561.5875
86431,10,2975.5369,0.96663487,tie,480.11154,550.4509,508.55402,655.0669
86431,11,5017.875,0.9640815,person,536.9136,113.78668,589.9853,208.33563
86431,12,29406.64,0.9639414,person,116.98226,333.09015,250.33311,553.61096
86431,13,9998.373,0.9283303,person,274.30154,97.966064,340.63214,248.70152
86431,14,13463.584,0.91805565,person,195.08702,159.872,306.87326,280.31244
86431,15,5774.7705,0.9045878,person,204.32704,102.69189,271.52118,188.63347
86431,16,608.65936,0.90140885,tie,385.938,152.07408,396.71658,208.54335
86431,17,12946.986,0.9012053,person,334.1145,102.424194,442.9051,221.43253
86431,18,12582.909,0.8959578,person,474.78354,159.3989,572.778,287.80316
86431,19,2455.4634,0.8699212,tie,543.4778,402.5693,568.4221,501.00702
86431,20,1285.8689,0.85837686,tie,254.30222,470.73294,275.99994,529.9958
86431,21,2427.4177,0.70595443,person,413.08582,93.81596,446.34415,166.80272
86431,22,6226.598,0.667883,person,197.26578,154.49367,257.62634,257.6504
86431,23,8665.692,0.57198006,person,545.4134,192.70122,607.0439,333.30844
05863,1,76345.836,0.9898424,dog,139.12721,68.39124,439.91583,322.2101
61723,1,125802.3,0.68530524,person,88.314,5.494739,542.40857,282.5346
50741,1,171814.02,0.9958663,person,449.96967,43.992073,792.26447,545.9396
50741,2,3681.208,0.8143981,cup,567.08734,309.20297,629.00885,368.65256
50741,3,114533.86,0.6968312,person,338.19452,76.80406,591.94684,528.1649
93127,1,349835.97,0.99764085,person,27.80467,30.893967,709.4101,544.1469
91024,1,113527.23,0.99952346,person,325.5847,163.47096,622.43933,545.90466
91024,2,7324.3037,0.9631432,car,274.44482,210.8577,368.82672,288.46054
91024,3,3109.6726,0.954281,car,190.40201,222.35434,272.40732,260.27472
91024,4,4176.5884,0.95292544,car,3.7033796,220.17084,70.99315,282.23953
91024,5,1373.1727,0.93955046,person,237.71585,220.93518,264.8392,271.56213
91024,6,1562.8668,0.93461293,person,152.75128,214.49391,177.10158,278.67657
91024,7,1678.9613,0.853038,person,121.74231,217.63374,149.70116,277.6849
91024,8,563.6691,0.5265756,traffic light,115.31922,163.5062,135.79231,191.03839
83207,1,65385.61,0.9958335,person,149.03847,97.861595,349.41385,424.1772
83207,2,68374.21,0.83026016,car,302.97424,253.78932,787.0982,395.0222
03289,1,273484.88,0.99931943,person,258.68784,28.488684,782.9379,550.1574
03289,2,7432.4634,0.5498732,person,676.3062,2.3362563,767.0344,84.25635
82647,1,30703.518,0.9283363,person,90.86877,297.43927,267.2228,471.54086
82647,2,154526.78,0.7434517,person,259.1133,125.02952,675.63574,496.02222
02168,1,240119.8,0.9980547,person,144.4605,41.60213,639.9071,526.2554
27810,1,58920.13,0.9720088,person,159.2264,24.220638,335.64377,358.2021
27810,2,50934.902,0.79098237,car,338.1432,131.4971,545.58655,377.03354
27810,3,52011.27,0.56746954,truck,342.11072,103.179504,545.7231,358.6221
07236,1,140077.55,0.99948794,person,44.72862,16.218367,438.8567,371.62958
60759,1,47320.324,0.99936384,person,271.51468,99.53719,474.92065,332.177
60759,2,50998.277,0.99269086,person,77.28948,112.61705,302.09348,339.4737
60759,3,2490.7812,0.97317475,tie,342.4841,217.16399,367.75977,315.70862
60759,4,3549.0,0.5218446,pottedplant,47.13571,258.57538,91.968216,337.7367
32640,1,394625.97,0.9997329,person,-5.9240484,54.09587,528.82886,792.0553
59701,1,210669.45,0.911672,dog,70.74271,104.19757,479.6896,619.3487
26174,1,72011.37,0.9858586,person,165.75832,64.07457,440.49908,326.18112
26174,2,7975.755,0.9792303,tie,298.68292,115.4277,346.73813,281.39838
20891,1,98520.3,0.99829865,person,359.5328,124.0978,606.24066,523.43774
51469,1,108515.56,0.9796565,person,240.58246,108.55581,595.5696,414.24454
25731,1,67433.984,0.999412,person,154.41588,53.963875,369.91153,366.8889
48276,1,381126.8,0.9997727,person,-10.590371,60.128857,559.10925,729.1249
01975,1,89314.16,0.9684574,person,342.85352,127.43562,566.4012,526.9663
34152,1,25276.256,0.98056304,person,71.87968,211.60265,208.65567,396.403
34152,2,25263.146,0.97838545,person,73.18479,8.918703,203.20781,203.2162
70432,1,61389.02,0.7101064,person,333.77502,43.374355,549.08154,328.4982
39058,1,89555.625,0.9998051,person,14.379678,45.567616,273.56253,391.0983
39058,2,1525.1997,0.58541334,bottle,111.072,285.96957,136.94826,344.91162
69534,1,57942.61,0.9992232,person,7.028408,56.049652,192.20898,368.94754
69534,2,50775.15,0.9821132,person,272.61606,106.080765,507.2407,322.4909
69534,3,1630.1913,0.9796076,cup,177.31395,285.90082,214.04454,330.2832
69534,4,1380.4758,0.9747391,cup,226.83022,250.75006,252.88998,303.7235
69534,5,9393.547,0.9672949,person,162.16132,107.55142,252.7363,211.2616
69534,6,17353.676,0.9598753,person,220.14575,109.208786,359.78568,233.48325
69534,7,657.4395,0.95200133,cup,112.134056,204.61789,131.71965,238.1854
69534,8,957.81177,0.91943014,tie,291.9716,161.97853,310.45337,213.80318
69534,9,1258.195,0.7618487,cup,375.36078,209.6499,403.0356,255.1134
69534,10,43997.664,0.7458833,person,427.5882,60.67863,557.0054,400.64636
69534,11,932.06335,0.5993956,cup,375.90793,242.42262,402.1322,277.96463
69534,12,549.322,0.5940971,cup,88.74648,194.96236,106.41924,226.04533
47368,1,188652.3,0.95240504,person,1.2105355,31.187366,388.03946,518.8766
47368,2,146129.02,0.9259171,person,468.1181,95.94941,797.90515,539.05054
15746,1,113343.18,0.999189,person,408.38477,103.70894,696.821,496.66647
76351,1,345455.34,0.9994484,person,42.521534,65.83659,767.2116,542.5305
28659,1,34884.258,0.9951961,person,230.82466,93.845726,368.6661,346.921
28659,2,10295.058,0.9823798,person,384.84125,183.4342,447.31082,348.23535
28659,3,11705.156,0.935586,person,148.17688,161.80286,221.10152,322.31317
28659,4,8801.057,0.92178977,person,352.95587,166.39087,402.2488,344.93686
28659,5,11937.211,0.9087983,person,105.00115,143.59445,171.90324,322.02252
28659,6,6739.1133,0.9081054,person,382.329,119.55755,443.67984,229.40306
28659,7,3502.5327,0.88077444,person,174.89198,90.39867,222.44852,164.04854
28659,8,2961.9536,0.8587142,person,141.15015,111.7695,179.67793,188.64787
28659,9,5659.8027,0.8573196,person,217.21461,95.06191,269.1654,204.00737
28659,10,2977.2556,0.77013814,person,349.5771,107.568855,386.19907,188.86581
28659,11,3103.8425,0.73134255,person,178.96248,134.84653,221.28069,208.19185
28659,12,2453.2004,0.7143684,person,312.54086,102.44797,352.4293,163.94952
28659,13,2212.3887,0.63893086,person,334.561,75.68139,367.58246,142.67992
28659,14,8757.243,0.59214103,person,92.98063,139.12793,152.93929,285.18262
28659,15,1175.5402,0.51570493,person,204.72075,89.749756,227.87732,140.51462
92645,1,76667.72,0.9835938,person,36.113075,71.66217,274.62756,393.1006
48923,1,262440.72,0.9629148,person,18.25497,18.213213,524.4737,536.64667
48923,2,37944.59,0.6149102,backpack,47.934326,49.140724,262.78827,225.74718
48923,3,267498.62,0.5039865,motorbike,31.489563,103.877625,644.1895,540.4675
17208,1,12618.767,0.9896669,person,141.95612,189.89801,246.25183,310.88828
17208,2,8328.808,0.86886483,person,786.3971,294.92456,824.76764,511.9871
17208,3,87004.336,0.859489,car,-1.2897161,310.07553,444.02533,505.45258
17208,4,16055.773,0.85545856,person,619.30725,300.501,699.7827,500.01242
17208,5,17435.54,0.8341495,person,678.92365,293.1337,759.50824,509.4969
17208,6,7208.45,0.82877123,person,57.277275,284.97153,145.38727,366.78348
17208,7,10136.757,0.673238,person,748.87067,299.2145,799.5217,499.34372
17208,8,8997.833,0.6407274,person,588.0201,305.13,638.3501,483.90668
17208,9,5188.273,0.5378964,person,527.9233,310.28015,580.2832,409.36877
17208,10,1561.5303,0.5330335,person,386.3267,316.0705,419.22485,363.53607
05376,1,322866.03,0.55887616,cat,178.82507,7.2045836,820.439,510.41376
97531,1,93351.66,0.99888116,person,128.11122,55.19669,430.70282,363.70377
67352,1,401685.28,0.99963933,person,-3.8998237,58.73052,567.5779,761.6193
60143,1,111749.81,0.9929308,person,179.8518,111.62674,461.0906,508.97522
60143,2,3879.1858,0.98795784,tie,342.282,241.54811,372.85852,368.4163
25498,1,59069.71,0.9431964,person,293.2238,32.589745,497.55405,321.67914
25498,2,21630.877,0.926564,person,6.032429,135.41173,103.00323,358.47763
47125,1,18483.719,0.9995758,person,367.79526,111.17196,458.2982,315.40533
09263,1,323611.88,0.99982774,person,43.46416,4.793223,655.4263,533.6035
09263,2,98858.74,0.51553047,person,625.84564,20.6981,819.0335,532.42145
49850,1,390338.62,0.9996619,person,-11.5535145,128.56137,558.4834,813.3216
92831,1,345048.9,0.9982065,person,7.87826,84.29082,488.66824,801.9616
92831,2,18015.074,0.610438,tie,147.5802,227.92569,208.59758,523.17065
32459,1,129678.04,0.9498143,person,240.62967,129.56592,589.96515,500.7794
29357,1,78220.195,0.99978536,person,20.148966,24.12438,241.25868,377.8863
59801,1,93489.82,0.99944997,person,31.908903,53.446465,324.12735,373.37775
59801,2,57395.863,0.99922746,person,295.104,43.974144,522.02783,296.90424
59801,3,794.13416,0.7133723,person,28.24867,124.11394,53.376667,155.7175
80613,1,72586.516,0.9999031,person,8.113112,56.195057,260.18225,344.1578
80613,2,27603.844,0.98658776,person,221.54527,86.098656,323.2502,357.5097
43152,1,250071.06,0.9978846,person,291.37967,35.897533,789.3511,538.0771
43152,2,24401.197,0.8617381,toothbrush,387.4691,270.64584,501.3051,484.99976
72915,1,224005.12,0.8745728,person,158.14467,217.16139,518.81537,838.2407
72915,2,95879.27,0.7226107,person,240.49219,231.83496,532.4885,560.19275
64025,1,276826.06,0.99742305,person,32.77474,28.501486,502.13678,618.29364
64025,2,5516.431,0.5181653,tie,276.395,369.31137,332.58566,467.4848
23059,1,360682.7,0.99980295,person,-3.602365,82.32292,548.7365,735.3327
14028,1,76942.07,0.99862146,person,276.7335,56.48043,521.90894,370.30496
14028,2,96730.08,0.99419045,person,31.87234,46.850338,318.90094,383.85538
14028,3,14917.479,0.84912425,person,30.343468,16.663828,114.32493,194.29207
14028,4,15877.62,0.6225364,person,3.070825,47.931515,58.57506,333.99292
78190,1,306937.16,0.99861926,person,99.75639,30.032084,717.6391,526.78845
78190,2,346258.1,0.8853502,tvmonitor,86.503426,41.312054,734.7484,575.45905
79185,1,49163.94,0.99869704,person,349.31897,130.78261,547.7662,378.5258
79185,2,57747.945,0.99324816,person,46.30449,18.975681,222.34625,347.01117
79185,3,7327.9385,0.8452613,laptop,125.51215,158.70291,224.62877,232.6354
95874,1,197690.83,0.99990904,person,127.19252,135.89064,496.93082,670.56836
95874,2,2559.5278,0.99030304,mouse,273.13235,643.3618,334.0425,685.3832
95874,3,7297.3647,0.7558754,cup,620.43634,650.77966,703.47815,738.65546
95874,4,7659.747,0.7387785,cup,710.8247,633.457,785.9047,735.4781
95874,5,99848.82,0.5898675,tvmonitor,344.30334,463.01175,729.892,721.9634
35084,1,125500.5,0.9988085,person,543.72394,98.372856,822.4319,548.6668
35084,2,136792.89,0.9941982,person,21.256227,88.93478,315.75833,553.42346
35084,3,71982.805,0.9935352,person,205.24162,32.630344,417.1143,372.37595
35084,4,39372.812,0.99249613,person,463.1007,72.65517,630.4352,307.94925
35084,5,90355.29,0.9870652,person,290.34314,237.37149,582.9355,546.18097
42801,1,49376.08,0.99550927,person,10.610272,223.94885,289.3749,401.07346
42801,2,7237.3857,0.9846021,sheep,2.1276145,96.01118,72.5125,198.83704
42801,3,15981.951,0.94466555,sheep,102.6847,56.14253,216.96571,195.99036
42801,4,5324.6157,0.91421586,sheep,72.74631,80.63795,122.39609,187.88144
42801,5,1626.7411,0.8815571,sheep,3.7733738,90.14521,45.14927,129.46136
23790,1,136769.7,0.73170066,person,22.204956,180.37721,402.42514,540.08905
46053,1,62850.793,0.9840018,person,191.64621,87.02173,436.92087,343.2683
46053,2,40648.27,0.97601897,laptop,286.74774,168.94221,505.74353,354.55432
46053,3,113511.59,0.9166684,person,5.386224,77.80921,386.03442,376.01526
46053,4,13158.482,0.6788614,book,453.22568,172.08788,549.3767,308.9401
75940,1,43067.883,0.9884553,person,4.2135024,42.59997,250.00644,217.82016
75940,2,34045.61,0.98539704,person,36.96909,216.82083,234.53687,389.14453
26579,1,315679.84,0.9997293,person,37.95034,60.758865,743.44507,508.21768
26579,2,15768.219,0.9796283,tie,478.1684,381.35,578.0763,539.17755
56193,1,1011.2222,0.6671621,person,43.65444,301.0732,63.80969,351.24487
56193,2,22179.844,0.66391736,person,2.7885437,117.611206,140.42793,278.7558
56193,3,1740.8384,0.5876261,person,78.98849,290.18625,108.03609,350.1168
56193,4,514.65405,0.5676698,cup,101.60995,76.3258,120.51673,103.5464
07458,1,147912.78,0.9998964,person,32.600666,47.759598,516.87885,353.189
75602,1,23406.115,0.5452929,vase,86.86036,61.029846,209.15521,252.42068
30982,1,151498.83,0.99970216,person,77.978485,55.241394,392.41705,537.04877
30982,2,152511.31,0.99919987,person,310.0789,88.63946,636.91046,555.27527
30982,3,3213.2236,0.843043,bottle,300.45642,272.23386,338.64343,356.37827
67385,1,9193.37,0.6526347,person,146.67583,123.34498,212.25067,263.54156
06791,1,101360.47,0.9890777,person,6.558066,157.97577,270.29865,542.2946
06791,2,304065.4,0.97267294,person,160.77753,31.37119,777.4138,524.4745
06791,3,106865.39,0.598154,person,533.7965,58.889786,792.3812,472.1601
52349,1,314464.03,0.71909934,elephant,93.8447,40.51694,684.33405,573.0652
58916,1,281317.34,0.99758536,person,156.83969,88.70135,785.10065,536.47284
58916,2,12052.632,0.9968126,tie,431.08148,243.28175,480.9524,484.95834
04321,1,264635.66,0.99891096,person,77.57445,63.071777,624.1692,547.2251
10358,1,172145.05,0.99029636,person,404.19888,96.82371,798.5464,533.35504
10358,2,174312.25,0.97525847,person,22.385113,69.891785,436.37628,490.94485
71480,1,29390.074,0.9832683,cat,38.0871,74.19941,172.93872,292.1432
71480,2,34715.992,0.98014414,cat,203.84987,80.921165,363.84915,297.8971
71480,3,25784.117,0.95830375,cat,381.50455,86.433174,512.74664,282.89542
28491,1,278141.5,0.9996675,person,33.0506,62.13994,658.5254,506.82852
28491,2,56137.957,0.8656419,person,592.45575,242.34549,793.6819,521.32495
41823,1,9066.063,0.95783246,person,29.152092,282.66473,120.83679,381.5478
41823,2,3097.8528,0.9432245,person,79.40078,47.715042,146.40019,93.95206
41823,3,7024.8984,0.7412971,person,38.755005,167.48204,131.10681,243.54875
31742,1,46996.47,0.99426025,person,271.284,41.72519,437.2281,324.93182
31742,2,45734.22,0.9860666,person,136.92044,57.049587,306.9614,326.0096
31742,3,39553.227,0.9079662,person,12.205354,46.196167,143.76285,346.8497
31742,4,37039.906,0.84485924,person,434.20462,30.59856,549.3165,352.37158
09284,1,108351.1,0.9927619,person,130.43097,43.419926,415.45084,423.57272
09284,2,152930.9,0.9867211,person,46.621456,453.37814,493.48157,795.61255
09284,3,5083.945,0.8743932,tie,281.7218,708.19885,336.9254,800.2933
01924,1,69366.11,0.99580985,person,255.77888,73.18321,446.2555,437.35446
01924,2,77833.45,0.9918633,person,0.5225695,62.4435,204.17316,444.63467
01924,3,60291.625,0.9911805,person,108.61184,87.9645,284.94714,429.87918
01924,4,29985.816,0.97457767,person,427.2139,120.835754,517.9527,451.29877
01924,5,81894.55,0.96835417,person,448.4272,41.069107,665.51447,418.31158
01924,6,139911.0,0.64969665,bed,98.57209,448.52438,562.436,750.1452
63078,1,134635.92,0.99055046,person,83.33299,82.53078,547.0236,372.888
81249,1,296847.62,0.9989604,person,-3.5997097,58.218296,415.54694,766.4373
81249,2,256790.78,0.7559341,person,109.88757,210.9818,541.6726,805.70087
17564,1,328226.97,0.99785715,person,50.707497,60.700787,508.46014,777.7408
24109,1,383227.8,0.9998585,person,58.81614,28.64008,781.4626,558.9517
02384,1,34200.363,0.9975367,person,380.83017,54.16703,499.2108,343.06876
02384,2,4427.582,0.99734765,person,121.50469,86.98404,161.02737,199.01039
02384,3,106091.73,0.99405515,car,8.53466,138.5287,448.61124,379.6043
02384,4,1901.3287,0.92708933,person,296.7199,96.47851,334.60928,146.65956
02384,5,1277.3652,0.901446,person,328.12955,106.98681,362.49063,144.16158
02384,6,1106.0953,0.75815564,person,41.002674,143.96333,59.29068,204.44534
32570,1,172685.8,0.9861382,person,24.337212,324.11896,384.47525,803.61786
32570,2,293801.94,0.842587,person,126.15104,52.62381,536.2388,769.06055
62057,1,43000.06,0.99555403,person,514.66,175.41103,672.3178,448.15393
62057,2,41058.98,0.99067223,person,645.04706,174.26048,799.018,440.92752
62057,3,68405.98,0.99004054,person,318.3948,151.10725,525.70905,481.07
62057,4,109761.97,0.96480167,person,9.537844,104.86185,322.96777,455.05804
57430,1,87052.89,0.961426,person,0.2327112,60.246807,251.35896,406.8967
57430,2,44581.676,0.94447994,person,126.90171,60.18521,259.54,396.29984
23076,1,451002.47,0.99979067,person,21.179024,95.024994,676.26733,783.48553
65429,1,206615.92,0.9987413,person,185.74911,64.81414,647.2661,512.5028
78314,1,84794.24,0.9991896,person,29.208345,40.809425,288.00482,368.4578
71584,1,36874.98,0.92890567,person,276.40305,23.32406,418.3801,283.049
71584,2,28496.383,0.83842516,person,2.6698465,106.02971,114.183754,361.57077
71584,3,56446.207,0.8371615,person,73.86863,97.71411,299.5397,347.84012
71584,4,3734.6362,0.8232918,person,392.89832,137.79378,439.55518,217.83852
59840,1,177524.48,0.819729,bed,12.924417,19.88404,529.12256,363.7917
59840,2,96111.01,0.78505915,person,30.986616,66.600716,352.7749,365.27847
59840,3,146053.8,0.57210195,person,92.02047,54.501163,544.283,377.44144
58134,1,40166.79,0.99996233,person,63.24445,77.726814,187.08609,402.06674
58134,2,115.71664,0.6000648,traffic light,243.37529,203.61751,251.32248,218.1782
58134,3,59.647,0.5247449,traffic light,250.54959,220.48773,256.16348,231.11263
49658,1,165999.64,0.9995609,person,131.86412,15.418815,497.06244,469.9654
49658,2,72748.4,0.57599103,chair,153.46428,239.08244,487.44742,456.903
59340,1,396011.5,0.9997956,person,-10.042914,51.975693,563.16266,742.8474
93512,1,163924.94,0.9980507,person,33.857056,12.552875,500.90875,363.53104
20165,1,219123.38,0.9996301,person,126.32378,98.88255,605.0823,556.5734
